id,customer_id,transaction_ts,amount
739,83,2022-10-11 09:13:48,$231.95
396,584,2022-10-10 20:17:51,$941.30
659,77,2022-10-11 08:57:27,$192.11
127,111,2022-10-08 16:44:18,$36.81
831,1,2022-10-10 09:43:58,$10.19
857,151,2022-10-10 13:05:26,$23.07
670,1,2022-10-11 02:56:15,$3.05
346,656,2022-10-08 22:08:39,"$5,533.13"
225,794,2022-10-09 18:43:34,$85.34
764,358,2022-10-09 19:19:19,$5.49
622,387,2022-10-11 04:18:25,"$4,591.64"
360,839,2022-10-09 09:04:29,$576.19
527,801,2022-10-11 00:13:49,"$9,089.80"
560,438,2022-10-09 16:50:45,$1.30
405,457,2022-10-09 03:15:23,"$4,574.79"
607,635,2022-10-09 22:40:18,"$2,934.72"
21,750,2022-10-11 11:14:07,"$5,329.87"
561,233,2022-10-09 02:07:43,$81.64
463,834,2022-10-11 04:12:29,$9.24
623,121,2022-10-09 11:04:45,"$96,630.93"
665,326,2022-10-10 14:29:15,$76.65
751,249,2022-10-09 18:07:04,$56.77
602,756,2022-10-10 17:32:40,$80.02
681,859,2022-10-09 02:50:25,$2.50
832,127,2022-10-11 03:17:27,"$23,033.97"
314,418,2022-10-10 04:02:22,"$6,620.43"
2,875,2022-10-08 23:27:37,$8.52
854,472,2022-10-09 00:36:35,"$9,720.25"
874,685,2022-10-09 01:07:54,$51.15
873,897,2022-10-08 21:13:05,"$6,387.85"
408,64,2022-10-09 18:02:06,$6.81
1,145,2022-10-08 15:53:31,$27.25
458,769,2022-10-08 16:19:05,$756.20
300,299,2022-10-11 00:19:59,"$8,998.74"
49,300,2022-10-11 02:42:51,$722.20
52,897,2022-10-10 22:23:38,"$82,020.36"
185,762,2022-10-09 03:33:07,"$65,300.92"
349,478,2022-10-09 11:13:54,"$9,906.38"
316,512,2022-10-11 05:38:25,$69.22
259,840,2022-10-10 07:19:49,"$43,337.10"
240,328,2022-10-10 20:43:17,$28.99
417,60,2022-10-09 14:00:55,$7.20
112,254,2022-10-09 18:32:01,$624.47
3,384,2022-10-11 11:34:40,"$49,884.37"
616,667,2022-10-10 01:59:41,$4.04
140,164,2022-10-08 18:39:48,"$4,551.23"
230,393,2022-10-10 11:02:27,"$4,411.05"
670,205,2022-10-09 15:29:47,$8.69
64,700,2022-10-08 17:26:54,$83.64
617,610,2022-10-08 19:34:38,"$26,875.76"
435,815,2022-10-10 05:22:13,$599.29
900,390,2022-10-08 21:05:20,$998.23
397,603,2022-10-10 08:35:50,$301.08
802,221,2022-10-09 11:31:10,$0.40
286,142,2022-10-10 02:17:11,"$6,806.90"
654,485,2022-10-11 08:40:54,$1.37
81,245,2022-10-08 16:15:15,$8.92
581,2,2022-10-08 19:49:54,$534.02
713,864,2022-10-10 21:44:09,$516.56
413,15,2022-10-08 23:25:14,$7.76
151,668,2022-10-09 22:56:06,$20.26
652,295,2022-10-10 23:17:03,"$9,758.77"
38,136,2022-10-09 06:23:46,$44.42
74,738,2022-10-09 12:47:04,$4.80
814,47,2022-10-09 16:39:56,"$35,176.56"
363,465,2022-10-10 15:08:18,"$74,577.36"
711,848,2022-10-08 16:30:50,"$31,975.73"
127,344,2022-10-10 23:03:59,$56.39
432,53,2022-10-09 13:26:47,$90.34
661,8,2022-10-09 12:31:53,$2.86
550,358,2022-10-09 08:18:55,$355.74
895,238,2022-10-09 14:51:28,"$17,452.28"
773,872,2022-10-11 05:26:21,"$28,014.85"
733,157,2022-10-10 00:04:55,$1.68
24,479,2022-10-08 15:21:57,$680.29
801,154,2022-10-10 14:07:11,"$70,339.54"
779,422,2022-10-11 05:24:31,"$3,191.99"
547,20,2022-10-09 17:28:25,$221.34
19,530,2022-10-10 09:54:01,$881.70
437,320,2022-10-09 10:21:41,"$78,106.31"
129,362,2022-10-10 08:14:38,$601.73
573,602,2022-10-11 11:30:27,$3.03
340,662,2022-10-09 23:48:00,$3.48
865,179,2022-10-10 09:36:23,$9.50
497,876,2022-10-09 21:25:08,$4.95
147,281,2022-10-10 21:04:28,$216.36
117,163,2022-10-10 10:19:59,$78.90
629,810,2022-10-08 16:43:06,"$6,434.38"
109,485,2022-10-08 15:15:37,$6.05
84,718,2022-10-10 12:15:29,$9.54
748,333,2022-10-09 13:13:34,"$88,044.80"
514,10,2022-10-10 16:59:13,$35.36
756,268,2022-10-09 00:28:12,$643.05
592,758,2022-10-10 15:36:33,$400.83
753,20,2022-10-10 17:21:03,$8.12
351,294,2022-10-09 04:30:15,$3.55
842,541,2022-10-09 05:57:37,$46.19
898,459,2022-10-10 20:41:53,$338.38
519,265,2022-10-08 21:06:01,"$2,734.82"
590,181,2022-10-11 02:27:03,$655.03
457,402,2022-10-08 16:22:36,"$5,820.98"
387,280,2022-10-11 08:47:21,"$20,497.57"
765,501,2022-10-09 11:55:23,"$92,237.36"
896,33,2022-10-11 02:51:49,"$40,711.29"
346,522,2022-10-10 03:52:11,"$40,568.03"
849,114,2022-10-10 08:28:41,"$42,820.88"
823,612,2022-10-09 06:52:46,$688.87
643,625,2022-10-08 14:41:15,$916.05
177,441,2022-10-09 10:23:44,"$93,787.08"
640,637,2022-10-11 06:12:58,$722.73
227,338,2022-10-10 16:55:54,$9.09
132,320,2022-10-11 00:34:20,"$57,592.07"
882,143,2022-10-09 12:13:37,$936.69
35,541,2022-10-09 04:21:04,"$7,245.57"
75,207,2022-10-09 18:45:42,$43.91
515,139,2022-10-10 02:00:16,$3.85
118,15,2022-10-09 18:13:27,"$4,046.96"
869,683,2022-10-09 18:11:07,"$20,758.80"
880,805,2022-10-08 17:35:44,"$9,517.03"
555,232,2022-10-08 21:20:33,$928.93
61,206,2022-10-08 22:27:04,$11.62
782,467,2022-10-10 15:36:16,$85.34
843,13,2022-10-10 04:56:13,$990.55
586,622,2022-10-10 11:34:23,$1.83
650,599,2022-10-08 20:09:55,$763.33
66,775,2022-10-11 04:23:08,$89.08
773,226,2022-10-09 00:42:06,$981.41
122,661,2022-10-08 21:43:32,$1.88
372,467,2022-10-09 12:39:45,$82.74
789,762,2022-10-08 16:41:51,"$2,283.97"
855,813,2022-10-11 03:35:41,"$52,764.68"
343,739,2022-10-09 02:11:09,$434.38
628,667,2022-10-09 01:33:08,$22.91
362,514,2022-10-10 10:58:00,"$36,257.50"
185,24,2022-10-09 20:57:18,"$3,497.92"
199,722,2022-10-09 16:13:36,$92.47
898,499,2022-10-08 20:02:10,"$4,583.52"
574,289,2022-10-10 19:55:52,$174.11
86,505,2022-10-09 15:53:05,"$49,487.98"
12,579,2022-10-08 16:32:28,$5.97
472,85,2022-10-09 21:48:28,$1.76
223,16,2022-10-11 08:10:10,$54.46
238,409,2022-10-09 01:19:24,"$86,988.39"
151,643,2022-10-09 07:29:39,"$78,984.15"
515,581,2022-10-09 13:44:55,"$77,182.16"
726,696,2022-10-09 17:33:20,"$3,218.03"
787,76,2022-10-11 04:29:38,$9.03
351,420,2022-10-08 16:17:13,"$79,673.24"
217,540,2022-10-09 09:11:09,$26.59
460,149,2022-10-08 20:20:53,$14.23
837,246,2022-10-11 00:29:21,$690.38
237,779,2022-10-10 13:15:37,$6.21
685,720,2022-10-08 23:01:36,$62.57
713,247,2022-10-10 11:44:19,$97.82
15,749,2022-10-10 10:06:31,"$7,737.62"
659,676,2022-10-10 23:56:39,"$24,633.79"
702,479,2022-10-11 06:36:09,$131.86
377,386,2022-10-11 00:23:25,$555.26
296,802,2022-10-09 03:02:39,"$9,802.07"
404,555,2022-10-10 02:20:51,"$72,160.32"
784,878,2022-10-10 17:47:09,$45.39
745,843,2022-10-09 09:44:48,$52.64
474,185,2022-10-08 22:58:20,$9.56
508,570,2022-10-10 15:34:07,$9.22
228,271,2022-10-09 08:45:44,$52.18
380,219,2022-10-11 03:31:53,$32.99
441,98,2022-10-09 15:44:55,"$9,198.05"
405,588,2022-10-09 12:08:33,"$78,149.84"
274,655,2022-10-10 18:04:05,$1.04
473,741,2022-10-09 00:09:58,$48.35
856,540,2022-10-11 09:56:34,$23.22
429,573,2022-10-10 14:06:10,"$9,249.48"
797,21,2022-10-11 10:43:34,$734.87
757,5,2022-10-09 15:58:50,$6.39
566,669,2022-10-11 08:58:42,$8.99
674,291,2022-10-09 23:52:32,"$10,560.85"
891,358,2022-10-11 01:42:02,"$9,324.25"
302,622,2022-10-09 08:33:09,"$8,836.69"
248,591,2022-10-10 08:21:52,$913.95
286,492,2022-10-08 14:10:19,"$60,125.62"
747,678,2022-10-11 08:33:24,"$78,116.29"
339,762,2022-10-08 15:00:06,$38.13
584,596,2022-10-09 02:00:29,$28.12
624,675,2022-10-11 03:34:54,$67.06
500,832,2022-10-09 18:46:41,$574.31
389,363,2022-10-08 20:12:27,$3.97
830,161,2022-10-09 00:08:56,"$8,968.11"
778,719,2022-10-11 10:04:05,"$13,185.62"
486,377,2022-10-10 16:41:03,"$5,928.66"
462,99,2022-10-08 17:46:27,"$81,932.16"
373,340,2022-10-09 21:36:24,"$88,566.24"
456,120,2022-10-11 09:13:49,$64.10
410,262,2022-10-11 06:46:27,$28.16
109,880,2022-10-08 18:34:52,"$2,101.42"
284,816,2022-10-09 15:50:39,"$4,208.82"
81,456,2022-10-11 03:47:05,"$7,381.39"
436,382,2022-10-08 23:38:26,"$6,174.90"
813,870,2022-10-11 00:08:16,$2.54
689,301,2022-10-09 05:17:16,$89.54
573,679,2022-10-10 06:27:40,$15.38
383,870,2022-10-10 13:41:40,"$1,255.25"
125,11,2022-10-09 11:26:27,$247.20
722,175,2022-10-11 02:02:11,"$83,152.71"
158,475,2022-10-11 11:31:37,$889.49
803,580,2022-10-10 07:05:52,$3.42
280,394,2022-10-09 22:38:00,$68.30
93,535,2022-10-10 14:08:46,"$31,418.97"
795,566,2022-10-11 01:31:44,$18.42
428,686,2022-10-08 17:34:28,$0.06
2,389,2022-10-09 11:13:11,$390.26
881,302,2022-10-10 04:04:16,"$94,198.71"
863,140,2022-10-10 18:59:43,"$1,930.27"
858,440,2022-10-09 11:20:27,"$6,676.92"
629,534,2022-10-10 05:16:46,$158.67
641,385,2022-10-10 15:36:01,"$47,067.37"
322,610,2022-10-10 21:05:09,$21.14
401,466,2022-10-10 08:56:05,$483.97
606,195,2022-10-11 01:58:09,"$95,614.18"
755,144,2022-10-11 09:10:24,"$3,981.18"
451,450,2022-10-11 07:29:42,$998.72
664,322,2022-10-11 03:37:33,$814.02
218,291,2022-10-10 12:53:23,"$6,811.77"
150,60,2022-10-09 09:56:14,"$7,258.70"
105,602,2022-10-09 18:07:11,$242.44
40,127,2022-10-10 04:55:25,$57.23
672,473,2022-10-09 23:39:30,$7.18
300,51,2022-10-10 13:45:09,$302.64
587,78,2022-10-10 11:26:28,"$1,124.76"
492,647,2022-10-11 00:30:02,$8.31
366,611,2022-10-09 15:04:24,$9.75
465,831,2022-10-09 12:07:16,$3.74
556,473,2022-10-08 12:37:48,$717.11
656,334,2022-10-10 10:54:47,$3.54
838,48,2022-10-10 17:41:50,"$59,292.29"
145,776,2022-10-09 06:26:01,"$56,110.92"
839,187,2022-10-09 17:56:33,$494.81
818,92,2022-10-08 19:28:19,$8.11
783,582,2022-10-09 08:02:59,$86.41
107,404,2022-10-10 20:24:07,$358.42
128,714,2022-10-09 21:00:36,"$5,661.19"
11,427,2022-10-08 14:47:09,"$99,432.11"
509,701,2022-10-09 20:54:37,$43.02
872,289,2022-10-11 04:37:40,"$60,437.03"
434,537,2022-10-10 08:18:31,$54.62
870,120,2022-10-09 13:38:40,$591.92
476,448,2022-10-09 06:09:34,"$3,004.34"
338,585,2022-10-10 07:02:29,"$8,981.64"
637,188,2022-10-08 18:17:44,"$51,063.99"
760,813,2022-10-10 19:14:14,$5.27
532,897,2022-10-10 21:48:32,"$9,442.16"
367,665,2022-10-10 12:32:26,"$70,587.00"
535,151,2022-10-08 17:45:56,"$5,569.14"
80,140,2022-10-11 11:40:57,$779.79
387,552,2022-10-09 19:02:45,$82.07
640,668,2022-10-08 13:38:06,"$5,165.03"
539,506,2022-10-10 17:15:40,$121.14
51,878,2022-10-10 13:05:51,"$9,679.57"
575,244,2022-10-09 06:38:45,$58.01
201,29,2022-10-09 05:42:47,$297.95
289,805,2022-10-11 09:15:39,$0.09
756,310,2022-10-10 04:44:21,"$3,006.98"
407,27,2022-10-09 14:51:34,"$80,131.98"
74,381,2022-10-09 22:46:33,"$6,394.53"
847,479,2022-10-09 00:49:30,$95.12
677,145,2022-10-10 12:04:33,"$3,202.64"
571,436,2022-10-08 13:09:11,$4.14
177,188,2022-10-10 16:05:16,$271.56
779,33,2022-10-11 01:42:53,$889.62
613,249,2022-10-10 20:17:43,$666.69
853,878,2022-10-10 15:07:14,"$22,393.82"
793,312,2022-10-11 04:31:44,$197.55
638,848,2022-10-09 15:44:03,"$87,967.83"
464,68,2022-10-11 11:16:18,$84.77
743,145,2022-10-08 13:15:13,$920.79
503,240,2022-10-10 22:23:12,"$73,882.15"
475,540,2022-10-11 01:13:16,"$17,187.59"
234,427,2022-10-08 22:28:58,"$1,996.63"
866,431,2022-10-09 00:42:41,$924.21
895,792,2022-10-11 03:55:56,$6.83
489,282,2022-10-09 12:38:24,"$5,028.96"
527,291,2022-10-09 01:18:03,$769.12
179,168,2022-10-09 20:15:38,$303.52
878,853,2022-10-09 01:24:33,"$5,848.24"
364,260,2022-10-10 14:11:16,"$20,636.10"
805,759,2022-10-09 23:06:56,$24.23
467,788,2022-10-10 12:33:57,"$10,352.77"
239,724,2022-10-11 05:37:25,"$5,740.13"
358,436,2022-10-11 10:10:28,$8.85
768,408,2022-10-11 10:41:53,"$57,459.67"
258,291,2022-10-11 05:06:12,"$11,551.99"
670,55,2022-10-08 15:49:59,"$89,682.27"
88,636,2022-10-11 01:28:42,$9.20
190,82,2022-10-08 19:11:02,$173.72
44,625,2022-10-10 11:42:30,"$1,739.31"
323,729,2022-10-11 00:11:37,$9.52
157,879,2022-10-11 11:13:27,"$2,170.64"
826,701,2022-10-11 00:34:51,$8.62
317,67,2022-10-09 17:00:20,$40.98
102,891,2022-10-10 18:25:42,$41.70
146,223,2022-10-10 04:45:26,"$1,810.33"
504,545,2022-10-10 20:39:42,"$48,807.57"
152,640,2022-10-08 17:58:54,$34.96
585,484,2022-10-10 13:33:50,$8.93
422,364,2022-10-09 12:19:07,$323.49
110,51,2022-10-08 14:36:28,"$23,006.30"
272,771,2022-10-09 10:18:29,$215.38
887,49,2022-10-10 19:46:56,$413.58
245,92,2022-10-09 23:24:36,$70.27
601,149,2022-10-10 13:25:47,$0.88
536,601,2022-10-11 06:56:24,$9.94
427,801,2022-10-08 20:26:30,$62.17
28,203,2022-10-11 02:46:13,"$4,556.15"
580,860,2022-10-11 00:57:20,"$5,829.20"
224,119,2022-10-09 17:54:18,$88.00
178,130,2022-10-10 07:01:18,"$45,420.18"
516,528,2022-10-09 03:55:58,$1.60
697,795,2022-10-10 17:28:21,$636.44
769,598,2022-10-08 13:31:48,"$5,883.98"
212,609,2022-10-09 04:29:47,"$16,117.38"
